period,date,region,trust_name,ae_type,total_attendances,within_4hrs,breaches_over_4hrs,pct_within_4hrs,emergency_admissions,avg_wait_minutes,over_12hr_waits,year,month_name,quarter
2024-10,2024-10-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,6876,5364,1512,78.0,1622,132,33,2024,October,4
2024-10,2024-10-01,South East,Oxford University Hospitals,Type 1 - Major A&E,9314,6303,3011,67.7,1665,184,18,2024,October,4
2024-10,2024-10-01,South East,Brighton and Sussex,Type 1 - Major A&E,16209,10801,5408,66.6,3352,218,190,2024,October,4
2024-10,2024-10-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,14668,12139,2529,82.8,4729,74,30,2024,October,4
2024-10,2024-10-01,South East,East Kent Hospitals,Type 1 - Major A&E,5552,4646,906,83.7,1525,70,40,2024,October,4
2024-10,2024-10-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,15885,10638,5247,67.0,5094,223,484,2024,October,4
2024-10,2024-10-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,12413,8667,3746,69.8,2866,206,333,2024,October,4
2024-10,2024-10-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,14435,11757,2678,81.4,2580,101,168,2024,October,4
2024-10,2024-10-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,6821,4671,2150,68.5,1077,188,200,2024,October,4
2024-10,2024-10-01,South West,University Hospitals Bristol,Type 1 - Major A&E,4055,2643,1412,65.2,1108,186,106,2024,October,4
2024-10,2024-10-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,9151,5258,3893,57.5,2860,268,321,2024,October,4
2024-10,2024-10-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,4151,2747,1404,66.2,1122,180,55,2024,October,4
2024-10,2024-10-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,11048,7496,3552,67.8,2485,167,358,2024,October,4
2024-10,2024-10-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,7330,5130,2200,70.0,1437,195,214,2024,October,4
2024-10,2024-10-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,4460,3452,1008,77.4,1511,112,118,2024,October,4
2024-11,2024-11-01,London,Barts Health NHS Trust,Type 1 - Major A&E,11452,9564,1888,83.5,2454,79,125,2024,November,4
2024-11,2024-11-01,London,Imperial College Healthcare,Type 1 - Major A&E,5219,4067,1152,77.9,1419,159,65,2024,November,4
2024-11,2024-11-01,London,Kings College Hospital,Type 1 - Major A&E,14901,12292,2609,82.5,5122,89,99,2024,November,4
2024-11,2024-11-01,London,Guy's and St Thomas',Type 1 - Major A&E,11308,6196,5112,54.8,3711,277,104,2024,November,4
2024-11,2024-11-01,London,University College London Hospitals,Type 1 - Major A&E,3291,2535,756,77.0,1044,166,11,2024,November,4
2024-11,2024-11-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,4801,3176,1625,66.2,1189,204,9,2024,November,4
2024-11,2024-11-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,8750,6261,2489,71.6,3008,182,228,2024,November,4
2024-11,2024-11-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,5435,3664,1771,67.4,1275,202,102,2024,November,4
2024-11,2024-11-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,9829,8616,1213,87.7,2577,85,120,2024,November,4
2024-11,2024-11-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,5441,4154,1287,76.3,1185,170,26,2024,November,4
2024-11,2024-11-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,3465,2264,1201,65.3,833,233,28,2024,November,4
2024-11,2024-11-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,13962,12536,1426,89.8,4471,47,135,2024,November,4
2024-11,2024-11-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,11029,7466,3563,67.7,2363,220,233,2024,November,4
2024-11,2024-11-01,South East,Oxford University Hospitals,Type 1 - Major A&E,4933,4085,848,82.8,872,129,33,2024,November,4
2024-11,2024-11-01,South East,Brighton and Sussex,Type 1 - Major A&E,14612,11533,3079,78.9,3410,124,354,2024,November,4
2024-11,2024-11-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,5202,4459,743,85.7,1258,107,41,2024,November,4
2024-11,2024-11-01,South East,East Kent Hospitals,Type 1 - Major A&E,3314,2398,916,72.3,679,178,79,2024,November,4
2024-11,2024-11-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,15414,12291,3123,79.7,3326,92,39,2024,November,4
2024-11,2024-11-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,10705,7813,2892,73.0,2606,176,148,2024,November,4
2024-11,2024-11-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,5091,3137,1954,61.6,1151,227,10,2024,November,4
2024-11,2024-11-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,8301,6330,1971,76.2,2146,112,219,2024,November,4
2024-11,2024-11-01,South West,University Hospitals Bristol,Type 1 - Major A&E,4907,4052,855,82.6,870,128,41,2024,November,4
2024-11,2024-11-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,5948,4561,1387,76.7,915,151,162,2024,November,4
2024-11,2024-11-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,6439,4668,1771,72.5,1139,149,74,2024,November,4
2024-11,2024-11-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,5040,3780,1260,75.0,1502,154,39,2024,November,4
2024-11,2024-11-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,14960,9952,5008,66.5,4300,179,251,2024,November,4
2024-11,2024-11-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,11124,9360,1764,84.1,3151,116,10,2024,November,4
2024-12,2024-12-01,London,Barts Health NHS Trust,Type 1 - Major A&E,17542,9162,8380,52.2,5777,293,990,2024,December,4
2024-12,2024-12-01,London,Imperial College Healthcare,Type 1 - Major A&E,16487,10111,6376,61.3,2699,256,38,2024,December,4
2024-12,2024-12-01,London,Kings College Hospital,Type 1 - Major A&E,9759,5078,4681,52.0,3084,288,3,2024,December,4
2024-12,2024-12-01,London,Guy's and St Thomas',Type 1 - Major A&E,11212,6789,4423,60.5,3228,218,290,2024,December,4
2024-12,2024-12-01,London,University College London Hospitals,Type 1 - Major A&E,17937,11449,6488,63.8,4964,188,803,2024,December,4
2024-12,2024-12-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,7738,5407,2331,69.9,1919,160,341,2024,December,4
2024-12,2024-12-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,16717,10980,5737,65.7,5754,220,616,2024,December,4
2024-12,2024-12-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,11618,7226,4392,62.2,3614,223,207,2024,December,4
2024-12,2024-12-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,7886,4599,3287,58.3,1677,256,422,2024,December,4
2024-12,2024-12-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,13226,9751,3475,73.7,2406,186,156,2024,December,4
2024-12,2024-12-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,11211,6711,4500,59.9,2374,267,662,2024,December,4
2024-12,2024-12-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,4755,2693,2062,56.6,1529,268,295,2024,December,4
2024-12,2024-12-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,13454,10683,2771,79.4,2050,117,241,2024,December,4
2024-12,2024-12-01,South East,Oxford University Hospitals,Type 1 - Major A&E,6575,3858,2717,58.7,2034,255,124,2024,December,4
2024-12,2024-12-01,South East,Brighton and Sussex,Type 1 - Major A&E,5803,3140,2663,54.1,937,304,295,2024,December,4
2024-12,2024-12-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,19477,10294,9183,52.8,3208,292,801,2024,December,4
2024-12,2024-12-01,South East,East Kent Hospitals,Type 1 - Major A&E,13540,8004,5536,59.1,4599,220,221,2024,December,4
2024-12,2024-12-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,18523,12812,5711,69.2,4236,198,43,2024,December,4
2024-12,2024-12-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,9815,4765,5050,48.5,2930,292,442,2024,December,4
2024-12,2024-12-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,15733,11718,4015,74.5,5146,174,92,2024,December,4
2024-12,2024-12-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,9955,6895,3060,69.3,1872,168,63,2024,December,4
2024-12,2024-12-01,South West,University Hospitals Bristol,Type 1 - Major A&E,9506,4834,4672,50.8,2533,311,262,2024,December,4
2024-12,2024-12-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,15631,11921,3710,76.3,2750,148,366,2024,December,4
2024-12,2024-12-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,6683,3330,3353,49.8,1669,293,165,2024,December,4
2024-12,2024-12-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,7038,5186,1852,73.7,1580,160,174,2024,December,4
2024-12,2024-12-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,10812,7348,3464,68.0,1626,172,108,2024,December,4
2024-12,2024-12-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,4879,2627,2252,53.8,1303,297,93,2024,December,4
