transaction_id,date,year,month,price_gbp,property_type,new_build,region,postcode_area
TX-025579,2022-04-21,2022,4,903775,Detached,1,London,LO8
TX-025580,2022-10-19,2022,10,201919,Flat,0,East of England,EA15
TX-025581,2024-06-27,2024,6,569818,Semi-Detached,0,South West,SO28
TX-025582,2022-05-18,2022,5,160441,Terraced,0,West Midlands,WE19
TX-025583,2023-02-04,2023,2,131212,Terraced,1,Yorkshire,YO2
TX-025584,2024-07-15,2024,7,1246128,Detached,0,London,LO9
TX-025585,2022-05-28,2022,5,479633,Semi-Detached,0,South East,SO19
TX-025586,2019-06-17,2019,6,156261,Terraced,0,East Midlands,EA3
TX-025587,2023-07-09,2023,7,95348,Flat,0,Yorkshire,YO2
TX-025588,2018-02-02,2018,2,81010,Semi-Detached,0,Yorkshire,YO26
TX-025589,2021-12-23,2021,12,639639,Semi-Detached,0,London,LO6
TX-025590,2023-06-27,2023,6,271541,Terraced,0,South East,SO26
TX-025591,2021-12-09,2021,12,71354,Flat,1,North East,NO14
TX-025592,2021-01-07,2021,1,181855,Semi-Detached,0,Northern Ireland,NO13
TX-025593,2023-09-16,2023,9,501619,Terraced,0,London,LO18
TX-025594,2019-09-10,2019,9,388601,Semi-Detached,0,London,LO23
TX-025595,2019-06-09,2019,6,276935,Terraced,0,West Midlands,WE26
TX-025596,2019-06-20,2019,6,245607,Detached,0,Scotland,SC3
TX-025597,2024-08-07,2024,8,259731,Semi-Detached,0,Yorkshire,YO9
TX-025598,2024-02-10,2024,2,414092,Semi-Detached,0,Northern Ireland,NO15
TX-025599,2024-01-04,2024,1,582948,Terraced,0,South East,SO2
TX-025600,2021-09-10,2021,9,657675,Terraced,0,London,LO6
TX-025601,2022-04-03,2022,4,101941,Terraced,0,East Midlands,EA25
TX-025602,2023-12-09,2023,12,243677,Flat,0,East of England,EA8
TX-025603,2018-09-10,2018,9,205399,Semi-Detached,0,East Midlands,EA5
TX-025604,2020-08-10,2020,8,712133,Detached,1,East of England,EA22
TX-025605,2024-02-20,2024,2,249058,Terraced,0,South West,SO11
TX-025606,2019-07-24,2019,7,443373,Detached,0,Scotland,SC22
TX-025607,2023-02-07,2023,2,115357,Flat,0,East Midlands,EA5
TX-025608,2019-06-10,2019,6,232392,Semi-Detached,0,Northern Ireland,NO8
TX-025609,2018-02-12,2018,2,275082,Detached,0,East Midlands,EA18
TX-025610,2023-09-12,2023,9,207344,Semi-Detached,1,Scotland,SC14
TX-025611,2022-04-16,2022,4,334454,Semi-Detached,0,South West,SO1
TX-025612,2018-07-08,2018,7,238569,Semi-Detached,0,South West,SO7
TX-025613,2020-09-16,2020,9,92331,Terraced,0,West Midlands,WE27
TX-025614,2022-09-11,2022,9,227993,Flat,1,London,LO7
TX-025615,2022-04-21,2022,4,203188,Terraced,0,Yorkshire,YO10
TX-025616,2019-04-20,2019,4,154432,Terraced,0,Scotland,SC2
TX-025617,2019-06-12,2019,6,786574,Detached,0,South East,SO17
TX-025618,2023-04-02,2023,4,469706,Semi-Detached,0,South East,SO5
TX-025619,2020-07-24,2020,7,119294,Flat,0,East Midlands,EA2
TX-025620,2021-06-01,2021,6,328906,Semi-Detached,0,West Midlands,WE10
TX-025621,2021-05-05,2021,5,419279,Detached,0,Yorkshire,YO2
TX-025622,2020-02-23,2020,2,158865,Terraced,0,East Midlands,EA24
TX-025623,2018-01-04,2018,1,90339,Terraced,0,South West,SO1
TX-025624,2021-10-26,2021,10,753978,Detached,0,South West,SO17
TX-025625,2022-11-11,2022,11,294676,Terraced,0,London,LO15
TX-025626,2019-06-07,2019,6,254310,Terraced,0,South West,SO21
TX-025627,2021-11-16,2021,11,450395,Semi-Detached,0,East of England,EA24
TX-025628,2018-09-01,2018,9,145774,Terraced,0,North West,NO10
TX-025629,2023-04-20,2023,4,153343,Terraced,0,Wales,WA14
TX-025630,2024-04-19,2024,4,319569,Detached,0,North West,NO2
TX-025631,2018-02-24,2018,2,187010,Semi-Detached,0,Yorkshire,YO1
TX-025632,2019-02-15,2019,2,118813,Terraced,0,Yorkshire,YO19
TX-025633,2018-06-15,2018,6,580858,Detached,1,East of England,EA27
TX-025634,2023-03-15,2023,3,298826,Terraced,0,South West,SO5
TX-025635,2023-08-04,2023,8,156452,Terraced,0,Northern Ireland,NO3
TX-025636,2022-04-14,2022,4,155393,Semi-Detached,0,Northern Ireland,NO5
TX-025637,2024-03-13,2024,3,253659,Semi-Detached,0,East Midlands,EA4
TX-025638,2023-03-22,2023,3,411940,Detached,0,East Midlands,EA29
TX-025639,2020-09-13,2020,9,381111,Terraced,0,South East,SO24
TX-025640,2024-11-25,2024,11,1381359,Semi-Detached,1,London,LO28
TX-025641,2021-09-02,2021,9,312086,Flat,0,South East,SO27
TX-025642,2022-12-04,2022,12,360567,Detached,0,West Midlands,WE13
TX-025643,2024-03-09,2024,3,502723,Semi-Detached,0,East of England,EA23
TX-025644,2021-12-06,2021,12,146452,Flat,0,North West,NO9
TX-025645,2024-01-27,2024,1,115805,Flat,0,Northern Ireland,NO4
TX-025646,2019-10-17,2019,10,237684,Flat,0,East of England,EA28
TX-025647,2018-10-24,2018,10,199780,Flat,0,London,LO27
TX-025648,2018-07-26,2018,7,165907,Semi-Detached,0,Wales,WA9
TX-025649,2022-06-24,2022,6,196815,Flat,0,South East,SO29
TX-025650,2023-09-08,2023,9,94251,Flat,0,North East,NO19
TX-025651,2023-05-03,2023,5,490267,Terraced,0,London,LO19
TX-025652,2018-06-05,2018,6,86264,Flat,0,North West,NO28
TX-025653,2021-08-03,2021,8,118453,Flat,0,East Midlands,EA15
TX-025654,2022-05-08,2022,5,262998,Terraced,0,East Midlands,EA5
TX-025655,2023-04-17,2023,4,222018,Flat,0,Yorkshire,YO10
TX-025656,2020-04-19,2020,4,122383,Terraced,0,North East,NO7
TX-025657,2020-03-03,2020,3,258330,Flat,0,London,LO9
TX-025658,2022-06-22,2022,6,368264,Semi-Detached,1,East of England,EA8
TX-025659,2023-08-22,2023,8,161550,Flat,0,Scotland,SC2
TX-025660,2023-03-26,2023,3,143887,Terraced,1,Northern Ireland,NO3
TX-025661,2019-11-07,2019,11,113640,Flat,1,East Midlands,EA4
TX-025662,2021-09-17,2021,9,455625,Semi-Detached,0,Yorkshire,YO3
TX-025663,2022-06-01,2022,6,277962,Terraced,0,East of England,EA1
TX-025664,2022-02-17,2022,2,513186,Semi-Detached,0,London,LO17
TX-025665,2022-06-15,2022,6,305043,Terraced,0,West Midlands,WE10
TX-025666,2021-08-01,2021,8,196326,Flat,0,South East,SO1
TX-025667,2023-11-04,2023,11,271747,Terraced,0,South West,SO19
TX-025668,2020-09-10,2020,9,266030,Detached,0,North West,NO9
TX-025669,2018-05-10,2018,5,121640,Flat,0,North West,NO4
TX-025670,2018-09-07,2018,9,254945,Terraced,0,South East,SO12
TX-025671,2019-07-02,2019,7,162715,Flat,1,London,LO19
TX-025672,2024-05-04,2024,5,545488,Terraced,0,London,LO27
TX-025673,2020-06-18,2020,6,403539,Terraced,0,London,LO16
TX-025674,2020-10-11,2020,10,290072,Semi-Detached,0,Wales,WA27
TX-025675,2023-08-28,2023,8,105439,Terraced,0,North East,NO8
TX-025676,2021-04-16,2021,4,260411,Semi-Detached,0,Yorkshire,YO19
TX-025677,2020-07-07,2020,7,612949,Semi-Detached,1,London,LO23
TX-025678,2024-02-18,2024,2,94435,Flat,0,East Midlands,EA15
TX-025679,2020-05-13,2020,5,226081,Detached,0,Wales,WA21
TX-025680,2019-01-12,2019,1,126654,Terraced,1,North West,NO17
TX-025681,2022-05-19,2022,5,136677,Flat,0,East of England,EA29
TX-025682,2018-04-17,2018,4,131029,Semi-Detached,0,West Midlands,WE2
TX-025683,2018-03-08,2018,3,223034,Terraced,0,West Midlands,WE21
TX-025684,2018-01-07,2018,1,1122196,Detached,1,London,LO10
TX-025685,2021-12-05,2021,12,151733,Terraced,1,Yorkshire,YO5
TX-025686,2018-11-18,2018,11,136817,Flat,1,East of England,EA11
TX-025687,2023-08-21,2023,8,250946,Flat,0,London,LO21
TX-025688,2018-06-08,2018,6,420720,Detached,1,North West,NO6
TX-025689,2019-07-06,2019,7,246712,Semi-Detached,0,North West,NO28
TX-025690,2021-07-10,2021,7,162670,Semi-Detached,0,North West,NO6
TX-025691,2020-04-05,2020,4,91028,Semi-Detached,0,North East,NO21
TX-025692,2018-08-04,2018,8,430199,Detached,0,East of England,EA9
TX-025693,2021-12-17,2021,12,488455,Semi-Detached,0,North West,NO21
TX-025694,2024-01-25,2024,1,149386,Flat,1,West Midlands,WE8
TX-025695,2023-12-07,2023,12,274345,Terraced,1,West Midlands,WE15
TX-025696,2024-08-21,2024,8,233642,Detached,0,North East,NO20
TX-025697,2023-03-02,2023,3,353078,Semi-Detached,0,North West,NO15
TX-025698,2024-05-19,2024,5,326807,Terraced,1,East Midlands,EA4
TX-025699,2023-10-05,2023,10,170132,Flat,0,East of England,EA22
TX-025700,2018-03-16,2018,3,204740,Terraced,0,Wales,WA5
TX-025701,2024-11-06,2024,11,218591,Semi-Detached,0,West Midlands,WE29
TX-025702,2023-04-28,2023,4,303767,Terraced,0,East of England,EA25
TX-025703,2021-11-19,2021,11,152494,Terraced,0,North West,NO11
TX-025704,2019-01-22,2019,1,117281,Terraced,0,North West,NO1
TX-025705,2019-08-04,2019,8,148470,Semi-Detached,0,Yorkshire,YO27
TX-025706,2022-03-15,2022,3,236785,Flat,0,London,LO18
TX-025707,2022-12-15,2022,12,215716,Terraced,0,West Midlands,WE27
TX-025708,2018-11-21,2018,11,119679,Flat,0,East of England,EA19
TX-025709,2021-05-27,2021,5,230317,Semi-Detached,0,North West,NO4
TX-025710,2021-05-18,2021,5,161412,Terraced,0,Yorkshire,YO28
TX-025711,2023-06-11,2023,6,369309,Semi-Detached,0,Northern Ireland,NO4
TX-025712,2019-04-15,2019,4,268835,Terraced,0,Northern Ireland,NO7
TX-025713,2019-12-01,2019,12,202294,Detached,0,North East,NO11
TX-025714,2021-03-25,2021,3,129482,Terraced,0,North West,NO25
TX-025715,2023-08-20,2023,8,123189,Flat,0,East Midlands,EA3
TX-025716,2019-11-04,2019,11,643559,Detached,0,London,LO10
TX-025717,2019-11-01,2019,11,173696,Terraced,1,Wales,WA6
TX-025718,2023-01-18,2023,1,215655,Terraced,0,Scotland,SC4
TX-025719,2022-11-26,2022,11,234685,Semi-Detached,0,Yorkshire,YO29
TX-025720,2022-10-09,2022,10,156389,Terraced,0,East Midlands,EA19
TX-025721,2023-05-14,2023,5,346954,Semi-Detached,0,London,LO26
TX-025722,2021-02-28,2021,2,153064,Semi-Detached,0,North East,NO15
TX-025723,2021-01-13,2021,1,726839,Detached,0,South West,SO10
TX-025724,2023-06-24,2023,6,318735,Flat,0,London,LO10
TX-025725,2019-09-09,2019,9,878663,Detached,0,London,LO10
TX-025726,2018-11-19,2018,11,118226,Semi-Detached,1,North East,NO26
TX-025727,2020-09-11,2020,9,103095,Terraced,0,Yorkshire,YO29
TX-025728,2018-09-10,2018,9,349788,Terraced,0,South West,SO9
TX-025729,2021-07-24,2021,7,310141,Terraced,0,South West,SO2
TX-025730,2024-12-21,2024,12,108828,Flat,0,West Midlands,WE6
TX-025731,2019-05-19,2019,5,385689,Detached,0,North West,NO11
TX-025732,2022-01-10,2022,1,208871,Terraced,0,West Midlands,WE4
TX-025733,2021-09-19,2021,9,335617,Semi-Detached,0,Yorkshire,YO29
TX-025734,2023-05-08,2023,5,200181,Semi-Detached,0,Wales,WA3
TX-025735,2022-08-11,2022,8,253455,Semi-Detached,0,Wales,WA8
TX-025736,2021-11-12,2021,11,413827,Terraced,0,South East,SO14
TX-025737,2020-08-01,2020,8,225139,Flat,0,East of England,EA1
TX-025738,2024-03-11,2024,3,358416,Detached,0,Scotland,SC21
TX-025739,2024-12-19,2024,12,240923,Terraced,0,North West,NO24
TX-025740,2023-09-21,2023,9,151133,Semi-Detached,0,West Midlands,WE20
TX-025741,2020-02-19,2020,2,456118,Detached,0,Wales,WA12
TX-025742,2019-07-08,2019,7,245041,Detached,0,West Midlands,WE19
TX-025743,2024-03-26,2024,3,490757,Flat,0,London,LO24
TX-025744,2021-03-21,2021,3,202192,Flat,0,South East,SO26
TX-025745,2020-09-08,2020,9,304351,Terraced,0,South East,SO11
TX-025746,2022-03-09,2022,3,165394,Flat,0,South West,SO29
TX-025747,2024-05-06,2024,5,721633,Detached,0,South East,SO16
TX-025748,2018-02-16,2018,2,322802,Semi-Detached,0,London,LO18
TX-025749,2022-07-11,2022,7,337796,Semi-Detached,0,East Midlands,EA16
TX-025750,2023-04-10,2023,4,384973,Semi-Detached,1,London,LO10
TX-025751,2024-03-03,2024,3,288372,Detached,0,North West,NO4
TX-025752,2021-11-06,2021,11,112535,Flat,0,East Midlands,EA24
TX-025753,2018-11-06,2018,11,195440,Flat,0,London,LO27
TX-025754,2021-11-24,2021,11,259892,Semi-Detached,0,East Midlands,EA17
TX-025755,2020-02-20,2020,2,509163,Detached,0,South West,SO27
TX-025756,2018-03-16,2018,3,498482,Detached,0,South East,SO20
TX-025757,2024-07-08,2024,7,517330,Detached,0,West Midlands,WE18
TX-025758,2020-04-01,2020,4,69845,Terraced,0,North East,NO12
TX-025759,2019-08-25,2019,8,347973,Detached,0,North West,NO8
TX-025760,2022-05-08,2022,5,119969,Terraced,0,Yorkshire,YO21
TX-025761,2022-01-15,2022,1,227365,Flat,0,London,LO10
TX-025762,2020-10-21,2020,10,220876,Semi-Detached,0,Wales,WA25
TX-025763,2020-03-22,2020,3,577895,Semi-Detached,0,London,LO22
TX-025764,2022-08-25,2022,8,828046,Semi-Detached,0,London,LO7
TX-025765,2020-12-01,2020,12,555343,Detached,0,London,LO10
TX-025766,2020-12-15,2020,12,326406,Semi-Detached,0,West Midlands,WE16
TX-025767,2020-08-12,2020,8,316788,Flat,0,South East,SO4
TX-025768,2024-08-13,2024,8,206082,Flat,0,East of England,EA2
TX-025769,2018-08-07,2018,8,86939,Terraced,1,Northern Ireland,NO12
TX-025770,2018-12-28,2018,12,319633,Terraced,0,East of England,EA22
TX-025771,2019-07-05,2019,7,311550,Terraced,0,South East,SO8
TX-025772,2023-08-05,2023,8,59577,Flat,0,North East,NO15
TX-025773,2018-07-04,2018,7,102801,Flat,0,North West,NO23
TX-025774,2022-06-03,2022,6,135858,Terraced,0,Yorkshire,YO17
TX-025775,2018-04-10,2018,4,480387,Detached,0,East Midlands,EA9
TX-025776,2024-06-09,2024,6,194901,Flat,0,Wales,WA14
TX-025777,2023-01-21,2023,1,280789,Semi-Detached,0,Northern Ireland,NO3
TX-025778,2023-10-28,2023,10,141893,Terraced,1,North East,NO9
TX-025779,2024-10-15,2024,10,1071446,Detached,0,London,LO8
TX-025780,2019-05-17,2019,5,203760,Terraced,1,East Midlands,EA24
TX-025781,2024-03-06,2024,3,536900,Terraced,0,London,LO15
TX-025782,2018-06-01,2018,6,338013,Semi-Detached,0,East of England,EA16
TX-025783,2022-04-03,2022,4,410044,Terraced,0,London,LO9
TX-025784,2021-04-26,2021,4,488148,Detached,0,North West,NO16
TX-025785,2020-07-27,2020,7,168869,Terraced,0,North East,NO14
TX-025786,2024-09-11,2024,9,225606,Terraced,1,North West,NO19
TX-025787,2023-03-06,2023,3,166660,Semi-Detached,0,Scotland,SC7
TX-025788,2022-10-27,2022,10,475889,Terraced,0,South East,SO16
TX-025789,2022-10-28,2022,10,130442,Terraced,0,West Midlands,WE29
TX-025790,2019-10-16,2019,10,229149,Flat,0,South West,SO20
TX-025791,2019-12-08,2019,12,231377,Terraced,0,South East,SO23
TX-025792,2022-03-14,2022,3,296612,Terraced,0,East Midlands,EA27
TX-025793,2022-02-08,2022,2,238505,Semi-Detached,0,Northern Ireland,NO2
TX-025794,2018-02-13,2018,2,1423116,Detached,1,London,LO1
TX-025795,2019-11-20,2019,11,136955,Semi-Detached,0,Scotland,SC19
TX-025796,2024-05-12,2024,5,634195,Semi-Detached,0,South East,SO7
TX-025797,2021-11-21,2021,11,573612,Detached,0,East of England,EA3
TX-025798,2020-05-19,2020,5,163711,Semi-Detached,0,Yorkshire,YO28
TX-025799,2022-05-03,2022,5,334942,Semi-Detached,0,South West,SO9
TX-025800,2018-01-25,2018,1,391670,Semi-Detached,0,South East,SO13
TX-025801,2020-12-03,2020,12,318982,Terraced,0,South East,SO12
TX-025802,2021-06-26,2021,6,622488,Terraced,0,London,LO3
TX-025803,2024-10-06,2024,10,430142,Semi-Detached,0,London,LO15
TX-025804,2022-02-17,2022,2,222066,Semi-Detached,0,Scotland,SC28
TX-025805,2023-02-25,2023,2,195108,Terraced,0,South West,SO26
TX-025806,2018-04-26,2018,4,804079,Detached,0,London,LO11
TX-025807,2022-04-02,2022,4,391895,Terraced,0,London,LO23
TX-025808,2024-03-12,2024,3,542805,Semi-Detached,0,East of England,EA12
TX-025809,2019-08-17,2019,8,1104633,Detached,0,London,LO4
TX-025810,2024-06-14,2024,6,185995,Terraced,0,Wales,WA24
TX-025811,2019-03-21,2019,3,206993,Flat,0,London,LO27
TX-025812,2022-03-19,2022,3,419795,Detached,0,West Midlands,WE27
TX-025813,2020-02-03,2020,2,205119,Flat,0,West Midlands,WE19
TX-025814,2019-11-05,2019,11,232962,Terraced,0,Yorkshire,YO15
TX-025815,2021-09-09,2021,9,330506,Flat,0,East of England,EA8
TX-025816,2022-10-23,2022,10,437879,Semi-Detached,0,South East,SO16
TX-025817,2019-03-09,2019,3,208002,Semi-Detached,0,West Midlands,WE5
TX-025818,2019-01-08,2019,1,202640,Semi-Detached,1,Yorkshire,YO20
TX-025819,2024-11-22,2024,11,133868,Flat,0,East Midlands,EA15
TX-025820,2018-05-15,2018,5,164725,Terraced,0,East of England,EA6
TX-025821,2022-07-25,2022,7,253090,Terraced,0,South West,SO27
TX-025822,2019-07-21,2019,7,178143,Semi-Detached,0,East Midlands,EA26
TX-025823,2020-06-24,2020,6,331772,Detached,0,Scotland,SC29
TX-025824,2020-09-19,2020,9,139900,Semi-Detached,0,Wales,WA10
TX-025825,2022-04-23,2022,4,846864,Detached,0,South East,SO17
TX-025826,2023-12-01,2023,12,211907,Terraced,0,East of England,EA6
TX-025827,2024-07-19,2024,7,150089,Terraced,0,Yorkshire,YO4
TX-025828,2024-06-18,2024,6,304927,Flat,0,London,LO3
TX-025829,2018-05-26,2018,5,273794,Detached,0,Yorkshire,YO21
TX-025830,2021-07-23,2021,7,341770,Flat,0,South East,SO20
TX-025831,2023-09-11,2023,9,836922,Detached,1,South East,SO28
TX-025832,2021-10-22,2021,10,392741,Detached,0,Yorkshire,YO27
TX-025833,2024-07-06,2024,7,697578,Detached,0,South East,SO11
TX-025834,2024-01-12,2024,1,144044,Terraced,0,West Midlands,WE9
TX-025835,2020-02-17,2020,2,307974,Detached,1,Wales,WA15
TX-025836,2020-12-13,2020,12,241179,Terraced,0,Scotland,SC15
TX-025837,2020-12-23,2020,12,686464,Semi-Detached,0,London,LO16
TX-025838,2024-07-14,2024,7,717743,Detached,0,East of England,EA10
TX-025839,2023-09-06,2023,9,191067,Flat,0,North West,NO6
TX-025840,2019-09-14,2019,9,390421,Flat,1,London,LO9
TX-025841,2018-10-25,2018,10,430635,Semi-Detached,0,London,LO23
TX-025842,2021-07-18,2021,7,184385,Terraced,0,East Midlands,EA3
TX-025843,2019-05-09,2019,5,279534,Semi-Detached,0,Wales,WA5
TX-025844,2023-08-24,2023,8,140996,Semi-Detached,0,Yorkshire,YO27
TX-025845,2019-01-21,2019,1,115799,Flat,0,Yorkshire,YO17
TX-025846,2020-09-24,2020,9,803383,Detached,0,London,LO21
TX-025847,2023-08-11,2023,8,326321,Detached,0,East Midlands,EA28
TX-025848,2023-09-04,2023,9,273595,Terraced,0,Wales,WA28
TX-025849,2022-01-11,2022,1,380596,Detached,0,Scotland,SC22
TX-025850,2023-12-23,2023,12,758685,Terraced,0,London,LO16
TX-025851,2024-01-03,2024,1,301069,Terraced,0,Yorkshire,YO1
TX-025852,2021-08-14,2021,8,558863,Semi-Detached,1,South East,SO6
TX-025853,2023-05-06,2023,5,131063,Flat,0,Scotland,SC18
TX-025854,2020-08-05,2020,8,470900,Semi-Detached,0,South East,SO24
TX-025855,2022-12-08,2022,12,366166,Terraced,0,East of England,EA15
TX-025856,2022-02-02,2022,2,255759,Terraced,0,Wales,WA4
TX-025857,2021-08-01,2021,8,143058,Semi-Detached,0,Northern Ireland,NO1
TX-025858,2021-12-07,2021,12,153832,Terraced,0,North West,NO8
TX-025859,2020-02-12,2020,2,316914,Flat,0,South East,SO4
TX-025860,2023-02-14,2023,2,155963,Semi-Detached,0,Wales,WA26
TX-025861,2023-09-25,2023,9,145705,Semi-Detached,0,North East,NO13
TX-025862,2021-03-25,2021,3,845881,Detached,0,South West,SO9
TX-025863,2024-06-05,2024,6,332353,Terraced,0,Yorkshire,YO28
TX-025864,2024-08-27,2024,8,393140,Detached,0,Yorkshire,YO26
TX-025865,2018-06-14,2018,6,126284,Semi-Detached,0,East Midlands,EA23
TX-025866,2021-07-18,2021,7,775784,Detached,1,East of England,EA24
TX-025867,2020-08-12,2020,8,221567,Semi-Detached,0,West Midlands,WE25
TX-025868,2023-02-04,2023,2,430481,Detached,0,Scotland,SC2
TX-025869,2021-12-20,2021,12,201847,Terraced,0,London,LO19
TX-025870,2021-11-10,2021,11,131116,Flat,1,West Midlands,WE5
TX-025871,2022-06-06,2022,6,228219,Flat,0,East of England,EA20
TX-025872,2021-08-19,2021,8,100862,Terraced,1,North East,NO26
TX-025873,2019-07-02,2019,7,80485,Terraced,0,Wales,WA9
TX-025874,2020-03-14,2020,3,226061,Detached,0,North West,NO20
TX-025875,2019-08-18,2019,8,1129026,Detached,0,London,LO26
TX-025876,2020-04-10,2020,4,130254,Flat,0,East Midlands,EA16
TX-025877,2023-06-06,2023,6,145923,Flat,0,Wales,WA18
TX-025878,2020-04-03,2020,4,130099,Flat,0,North West,NO4
TX-025879,2018-10-06,2018,10,298146,Detached,0,Yorkshire,YO14
TX-025880,2022-03-07,2022,3,286339,Semi-Detached,0,North West,NO13
TX-025881,2020-11-12,2020,11,238211,Semi-Detached,0,Scotland,SC18
TX-025882,2021-02-23,2021,2,534971,Detached,0,South West,SO3
TX-025883,2019-10-11,2019,10,108413,Flat,0,Yorkshire,YO6
TX-025884,2019-04-02,2019,4,586356,Terraced,0,London,LO11
TX-025885,2018-10-19,2018,10,164466,Terraced,0,North West,NO28
TX-025886,2022-04-14,2022,4,313111,Semi-Detached,0,Scotland,SC15
TX-025887,2021-07-08,2021,7,246633,Terraced,0,East of England,EA28
TX-025888,2018-10-13,2018,10,843660,Detached,0,London,LO16
TX-025889,2024-06-07,2024,6,198506,Flat,0,South East,SO20
TX-025890,2019-08-20,2019,8,360045,Detached,0,East Midlands,EA8
TX-025891,2019-04-15,2019,4,254261,Terraced,0,East Midlands,EA29
TX-025892,2018-10-17,2018,10,585211,Detached,0,East of England,EA17
TX-025893,2022-08-15,2022,8,153109,Flat,0,South West,SO20
TX-025894,2019-01-17,2019,1,224641,Semi-Detached,0,South West,SO26
TX-025895,2020-01-19,2020,1,229492,Terraced,0,East of England,EA26
TX-025896,2019-02-23,2019,2,604677,Detached,0,South West,SO29
TX-025897,2023-12-15,2023,12,235927,Flat,0,South East,SO3
TX-025898,2022-06-27,2022,6,352934,Semi-Detached,0,Wales,WA15
TX-025899,2020-12-14,2020,12,851956,Terraced,0,London,LO17
TX-025900,2024-03-10,2024,3,613505,Detached,0,West Midlands,WE29
TX-025901,2024-04-24,2024,4,285808,Terraced,0,Yorkshire,YO17
TX-025902,2022-01-06,2022,1,169898,Flat,0,East of England,EA19
TX-025903,2018-12-05,2018,12,334119,Semi-Detached,0,East of England,EA18
TX-025904,2019-10-15,2019,10,451416,Terraced,1,London,LO8
TX-025905,2022-10-11,2022,10,243173,Detached,0,Scotland,SC16
TX-025906,2018-02-24,2018,2,598865,Semi-Detached,0,London,LO26
TX-025907,2020-08-25,2020,8,212689,Flat,0,London,LO5
TX-025908,2021-06-15,2021,6,300364,Semi-Detached,0,North West,NO12
TX-025909,2019-10-09,2019,10,149750,Flat,0,East of England,EA25
TX-025910,2018-11-25,2018,11,521069,Detached,0,West Midlands,WE12
TX-025911,2022-08-10,2022,8,258484,Flat,1,South East,SO10
TX-025912,2023-10-12,2023,10,625212,Semi-Detached,0,London,LO15
TX-025913,2020-10-09,2020,10,254648,Terraced,0,South West,SO18
TX-025914,2018-07-25,2018,7,813796,Detached,1,East of England,EA17
TX-025915,2019-12-08,2019,12,291082,Terraced,0,London,LO7
TX-025916,2020-12-25,2020,12,137460,Flat,0,North West,NO7
TX-025917,2020-06-08,2020,6,181473,Terraced,0,Scotland,SC14
