customer_id,age,gender,region,primary_product,tenure_months,monthly_transactions,avg_balance_gbp,num_products,has_credit_card,num_support_tickets,app_logins_per_month,referral_source,satisfaction_score,churned
CUST-04479,18,Female,Scotland,Current Account,51,18,1129.7,2,1,4,15,Referral,5,0
CUST-04480,47,Female,South East,Current Account,15,7,1276.3,3,1,1,10,Organic,3,0
CUST-04481,20,Female,South East,Savings,32,20,747.55,3,1,1,12,Paid Ads,4,0
CUST-04482,38,Male,East of England,Current Account,1,12,825.14,2,0,2,10,Organic,3,0
CUST-04483,24,Male,South East,Crypto Wallet,16,14,1774.07,2,1,2,7,Paid Ads,3,0
CUST-04484,41,Female,London,Current Account,9,19,1953.46,2,1,3,11,Social Media,5,0
CUST-04485,34,Male,London,Savings,1,10,8879.04,2,1,4,12,Organic,4,0
CUST-04486,18,Female,Midlands,Savings,35,12,6183.11,1,1,2,8,Referral,3,0
CUST-04487,40,Male,Scotland,Investment ISA,17,19,304.1,2,1,2,13,Paid Ads,3,0
CUST-04488,28,Male,South East,Current Account,9,14,1269.85,1,0,2,11,Social Media,4,0
CUST-04489,45,Female,Yorkshire,Crypto Wallet,39,19,479.75,2,1,3,9,Referral,4,0
CUST-04490,35,Male,London,Savings,14,16,79.04,3,0,3,8,Organic,1,0
CUST-04491,39,Female,Wales,Investment ISA,1,22,2007.6,2,1,4,7,Referral,3,0
CUST-04492,23,Female,South West,Investment ISA,69,12,3614.34,2,1,1,16,Social Media,4,0
CUST-04493,27,Male,Northern Ireland,Current Account,7,11,1969.62,3,1,3,10,Referral,4,0
CUST-04494,29,Female,East of England,Investment ISA,42,9,3054.24,2,0,1,10,Referral,3,0
CUST-04495,45,Female,South East,Savings,40,10,1209.93,1,1,3,11,Social Media,2,0
CUST-04496,55,Male,North West,Crypto Wallet,4,14,526.74,2,1,1,20,Referral,5,0
CUST-04497,25,Male,Yorkshire,Crypto Wallet,15,13,1163.96,1,1,2,13,Referral,2,0
CUST-04498,47,Male,London,Current Account,1,23,9344.51,1,0,3,10,Paid Ads,5,0
CUST-04499,18,Female,South East,Current Account,10,18,2834.28,2,1,2,14,Social Media,3,0
CUST-04500,20,Female,London,Current Account,31,12,291.52,1,1,0,9,Referral,5,0
CUST-04501,23,Female,North West,Business Account,6,16,2113.46,3,0,1,10,Organic,4,0
CUST-04502,18,Female,Midlands,Current Account,2,17,8337.66,2,0,3,17,Social Media,1,0
CUST-04503,18,Female,London,Investment ISA,16,13,4507.99,1,1,3,11,Paid Ads,5,0
CUST-04504,39,Female,London,Investment ISA,18,13,8469.04,1,0,1,6,Social Media,5,0
CUST-04505,32,Female,Yorkshire,Investment ISA,27,10,303.01,1,0,2,9,Organic,4,0
CUST-04506,39,Male,London,Current Account,34,17,2102.62,1,1,3,12,Organic,4,0
CUST-04507,43,Female,Northern Ireland,Current Account,28,19,1190.45,3,0,1,16,Paid Ads,3,0
CUST-04508,38,Female,South East,Savings,44,13,3692.16,1,1,3,10,Paid Ads,2,0
CUST-04509,42,Female,Scotland,Current Account,6,28,652.66,2,1,1,16,Social Media,2,0
CUST-04510,34,Female,North West,Current Account,20,14,639.14,3,0,2,17,Referral,4,0
CUST-04511,20,Male,London,Current Account,10,17,1801.4,2,0,1,18,Paid Ads,3,0
CUST-04512,47,Female,North West,Savings,78,19,598.18,1,1,0,8,Social Media,3,0
CUST-04513,27,Male,Midlands,Savings,13,12,2468.36,3,1,0,10,Social Media,3,0
CUST-04514,23,Female,Wales,Current Account,77,13,156.49,2,1,3,12,Organic,3,0
CUST-04515,32,Male,Yorkshire,Current Account,35,19,7412.24,2,1,1,15,Organic,3,0
CUST-04516,24,Female,London,Current Account,30,14,63.93,4,0,0,15,Social Media,5,0
CUST-04517,29,Female,London,Savings,16,12,5354.36,2,0,1,13,Paid Ads,4,0
CUST-04518,39,Female,South East,Current Account,14,9,900.46,1,0,2,16,Organic,5,0
CUST-04519,39,Male,London,Investment ISA,17,17,317.52,3,0,3,14,Social Media,4,0
CUST-04520,24,Non-binary,North West,Current Account,8,10,2217.18,1,1,2,15,Referral,4,0
CUST-04521,29,Female,Northern Ireland,Business Account,56,14,5232.98,4,0,5,9,Paid Ads,2,0
CUST-04522,47,Female,Midlands,Current Account,37,16,7260.49,4,0,1,8,Social Media,4,0
CUST-04523,40,Male,Yorkshire,Business Account,38,16,6981.0,2,0,3,14,Referral,5,0
CUST-04524,59,Female,Yorkshire,Crypto Wallet,13,16,645.4,1,1,2,12,Paid Ads,3,0
CUST-04525,49,Male,Wales,Investment ISA,1,11,2311.89,2,0,3,8,Paid Ads,4,0
CUST-04526,48,Female,London,Business Account,27,17,214.08,2,0,0,12,Paid Ads,3,0
CUST-04527,18,Male,Yorkshire,Current Account,11,14,1988.54,1,0,1,10,Paid Ads,3,0
CUST-04528,44,Female,Wales,Current Account,49,18,2712.76,1,1,0,17,Social Media,5,0
CUST-04529,34,Female,London,Current Account,36,14,1152.67,1,0,2,15,Social Media,2,0
CUST-04530,28,Male,South East,Current Account,3,13,199.77,2,1,2,10,Organic,5,0
CUST-04531,37,Female,Northern Ireland,Current Account,22,8,886.59,2,0,3,10,Social Media,5,0
CUST-04532,46,Female,South West,Savings,28,22,17832.51,4,0,2,12,Organic,4,0
CUST-04533,41,Male,South East,Current Account,20,18,2890.61,1,1,6,10,Organic,1,1
CUST-04534,24,Female,Midlands,Savings,17,21,1010.69,1,0,5,9,Social Media,5,0
CUST-04535,43,Male,North West,Current Account,6,14,1493.67,1,0,2,11,Organic,3,1
CUST-04536,27,Male,Midlands,Investment ISA,6,20,2868.48,4,0,2,9,Social Media,5,0
CUST-04537,37,Male,South East,Business Account,35,14,281.73,1,0,4,10,Paid Ads,2,0
CUST-04538,31,Female,South East,Savings,1,19,299.86,4,0,2,14,Organic,4,0
CUST-04539,32,Male,Scotland,Savings,36,15,747.38,3,1,1,19,Organic,3,0
CUST-04540,44,Female,South West,Savings,17,16,978.91,1,1,0,5,Paid Ads,1,0
CUST-04541,22,Female,Wales,Crypto Wallet,66,21,15564.54,1,1,1,11,Referral,4,0
CUST-04542,58,Male,London,Current Account,120,12,1968.02,1,1,2,6,Referral,4,0
CUST-04543,18,Female,South West,Business Account,26,12,972.35,1,0,2,8,Paid Ads,5,0
CUST-04544,27,Male,South East,Savings,12,7,1934.93,2,0,2,8,Paid Ads,5,0
CUST-04545,39,Female,North West,Current Account,15,11,159.2,2,0,3,11,Organic,4,0
CUST-04546,42,Male,East of England,Business Account,5,15,611.0,3,0,1,15,Paid Ads,3,0
CUST-04547,33,Male,North West,Business Account,2,15,736.43,1,0,1,13,Organic,1,0
CUST-04548,34,Female,London,Investment ISA,20,11,531.31,1,1,1,10,Referral,4,0
CUST-04549,39,Female,London,Current Account,39,15,7953.6,2,1,4,18,Paid Ads,3,0
CUST-04550,32,Male,North West,Investment ISA,7,12,3992.19,1,0,2,12,Paid Ads,3,0
CUST-04551,51,Female,South West,Current Account,13,19,422.99,2,1,0,10,Referral,3,0
CUST-04552,45,Male,Northern Ireland,Savings,19,16,395.36,1,0,2,8,Organic,2,0
CUST-04553,45,Female,South West,Current Account,57,11,398.89,1,0,1,9,Paid Ads,3,0
CUST-04554,23,Female,Wales,Savings,3,21,1445.08,3,1,2,16,Organic,4,0
CUST-04555,34,Male,Yorkshire,Investment ISA,6,16,2298.83,3,0,0,7,Organic,3,0
CUST-04556,31,Male,East of England,Current Account,60,12,2979.05,1,0,2,18,Paid Ads,2,0
CUST-04557,22,Male,London,Business Account,1,14,535.24,2,0,1,15,Social Media,3,0
CUST-04558,39,Male,East of England,Current Account,25,15,1459.66,1,1,3,7,Referral,5,0
CUST-04559,28,Male,North West,Current Account,24,11,1690.77,1,0,0,7,Paid Ads,5,0
CUST-04560,42,Female,East of England,Investment ISA,11,14,7603.23,2,0,1,17,Organic,5,0
CUST-04561,22,Non-binary,London,Crypto Wallet,15,21,4578.15,1,0,1,12,Paid Ads,2,0
CUST-04562,55,Male,Yorkshire,Business Account,46,9,323.01,1,1,1,14,Referral,5,0
CUST-04563,24,Female,Yorkshire,Crypto Wallet,4,15,188.57,1,1,4,10,Paid Ads,5,0
CUST-04564,37,Female,Northern Ireland,Current Account,6,9,1582.54,2,0,2,11,Referral,2,0
CUST-04565,44,Female,South West,Business Account,17,14,841.62,1,0,2,8,Paid Ads,4,0
CUST-04566,28,Female,North West,Business Account,12,14,570.7,4,1,3,10,Organic,4,0
CUST-04567,45,Female,Midlands,Current Account,20,18,729.47,1,0,1,10,Paid Ads,1,1
CUST-04568,20,Male,North West,Savings,60,11,3624.44,1,1,2,11,Paid Ads,3,0
CUST-04569,52,Male,London,Savings,59,17,297.55,3,0,2,12,Organic,3,0
CUST-04570,35,Male,South East,Savings,6,11,16614.15,2,0,2,12,Paid Ads,4,0
CUST-04571,27,Male,South East,Business Account,8,23,764.31,1,0,2,14,Paid Ads,1,0
CUST-04572,31,Male,Midlands,Current Account,4,20,3862.39,2,1,1,14,Referral,4,0
CUST-04573,44,Female,East of England,Investment ISA,63,20,810.09,1,0,1,16,Paid Ads,3,0
CUST-04574,27,Male,East of England,Current Account,12,18,292.39,3,0,2,9,Social Media,4,0
CUST-04575,26,Female,London,Savings,14,20,1517.57,1,0,1,13,Referral,3,0
CUST-04576,32,Male,London,Crypto Wallet,38,12,401.49,4,0,2,8,Social Media,3,0
CUST-04577,20,Female,South East,Current Account,17,11,2157.1,2,0,2,12,Organic,5,0
CUST-04578,56,Female,South East,Savings,3,13,1754.19,3,1,1,12,Social Media,2,0
CUST-04579,28,Male,London,Business Account,13,12,785.61,3,0,2,15,Organic,4,0
CUST-04580,44,Male,North West,Crypto Wallet,23,14,2168.35,1,1,2,14,Referral,3,0
CUST-04581,37,Female,Midlands,Savings,30,19,6289.31,3,0,4,12,Paid Ads,5,0
CUST-04582,23,Male,Midlands,Current Account,24,16,1584.57,1,0,2,10,Organic,4,0
CUST-04583,34,Male,Midlands,Savings,3,4,754.25,1,1,2,14,Referral,4,0
CUST-04584,44,Male,South East,Crypto Wallet,8,11,2921.72,2,0,1,9,Organic,3,0
CUST-04585,32,Female,Yorkshire,Crypto Wallet,31,15,3071.39,4,1,4,16,Social Media,2,0
CUST-04586,49,Female,South West,Current Account,50,19,1284.49,1,1,3,15,Organic,3,0
CUST-04587,47,Female,South East,Investment ISA,1,17,9397.2,4,0,2,13,Social Media,4,0
CUST-04588,46,Female,London,Current Account,1,16,1262.12,2,0,5,16,Referral,5,0
CUST-04589,29,Female,South East,Current Account,24,14,10780.88,3,1,4,9,Paid Ads,3,0
CUST-04590,22,Female,London,Savings,19,15,824.13,2,1,1,11,Referral,5,0
CUST-04591,27,Non-binary,North West,Current Account,4,6,5016.34,1,0,3,13,Paid Ads,5,0
CUST-04592,37,Male,London,Current Account,19,8,1388.87,3,0,1,14,Referral,3,0
CUST-04593,41,Male,North West,Investment ISA,88,30,2495.53,1,1,2,16,Organic,3,0
CUST-04594,18,Female,South East,Savings,23,13,158.95,2,1,3,17,Social Media,5,0
CUST-04595,34,Female,Yorkshire,Crypto Wallet,14,10,24403.36,3,0,4,13,Organic,4,0
CUST-04596,36,Male,London,Investment ISA,42,12,2644.73,3,0,1,9,Paid Ads,4,0
CUST-04597,31,Male,Midlands,Investment ISA,5,21,6124.91,2,0,3,11,Organic,5,0
CUST-04598,50,Female,London,Current Account,12,13,346.12,1,0,1,14,Paid Ads,4,0
CUST-04599,40,Female,London,Current Account,18,12,2221.43,2,0,4,13,Paid Ads,4,0
CUST-04600,50,Male,Wales,Investment ISA,16,13,1457.82,2,1,2,15,Social Media,5,0
CUST-04601,32,Female,Scotland,Current Account,60,18,508.2,3,0,2,10,Organic,3,0
CUST-04602,46,Female,London,Crypto Wallet,8,16,8453.55,1,1,2,16,Organic,5,1
CUST-04603,54,Female,Scotland,Savings,1,22,2154.96,2,1,2,11,Social Media,4,0
CUST-04604,50,Male,Scotland,Current Account,59,18,1694.27,1,0,2,4,Organic,4,0
CUST-04605,21,Male,North West,Investment ISA,5,20,3826.48,2,1,1,12,Organic,5,0
CUST-04606,31,Male,North West,Business Account,11,17,648.32,1,1,1,9,Paid Ads,2,0
CUST-04607,30,Male,Wales,Current Account,18,12,2194.14,1,1,3,14,Organic,3,0
CUST-04608,40,Female,South East,Current Account,89,8,2014.69,3,0,0,9,Organic,4,0
CUST-04609,43,Male,North West,Crypto Wallet,18,22,2123.79,2,1,2,18,Social Media,2,0
CUST-04610,24,Non-binary,South East,Current Account,14,14,6202.85,2,1,2,10,Organic,3,0
CUST-04611,35,Male,South West,Current Account,21,16,1086.41,3,0,1,12,Paid Ads,4,0
CUST-04612,18,Male,East of England,Current Account,84,11,957.22,1,1,2,8,Referral,2,0
CUST-04613,52,Female,Wales,Savings,40,11,865.02,1,1,1,8,Social Media,3,0
CUST-04614,28,Female,South West,Savings,4,13,823.11,1,0,0,10,Paid Ads,4,0
CUST-04615,35,Male,Northern Ireland,Savings,39,16,6787.25,2,1,2,13,Referral,4,0
CUST-04616,31,Female,Yorkshire,Business Account,44,16,1660.99,2,1,2,10,Paid Ads,1,0
CUST-04617,48,Female,Yorkshire,Crypto Wallet,28,12,6169.46,2,0,1,7,Organic,3,0
CUST-04618,18,Female,Northern Ireland,Business Account,25,13,2502.95,2,1,2,14,Paid Ads,3,0
CUST-04619,34,Female,London,Savings,13,11,633.37,2,0,1,9,Referral,2,0
CUST-04620,33,Male,Scotland,Current Account,24,12,296.38,3,0,2,14,Organic,4,0
CUST-04621,29,Female,Yorkshire,Business Account,32,20,316.58,2,1,2,10,Organic,5,1
CUST-04622,55,Female,East of England,Current Account,3,12,620.77,3,0,1,9,Social Media,4,0
CUST-04623,24,Male,Wales,Crypto Wallet,7,15,6146.67,1,0,1,12,Organic,5,0
CUST-04624,44,Male,Wales,Current Account,5,6,8612.33,1,1,4,6,Organic,4,0
CUST-04625,39,Female,East of England,Crypto Wallet,44,14,2021.4,2,0,1,10,Organic,4,0
CUST-04626,50,Male,Midlands,Business Account,27,8,5498.85,1,1,1,11,Organic,5,1
CUST-04627,26,Male,London,Savings,14,26,928.91,2,1,0,15,Referral,5,0
CUST-04628,26,Non-binary,London,Current Account,41,16,851.17,2,0,1,12,Paid Ads,5,0
CUST-04629,48,Male,Midlands,Current Account,30,12,4559.31,1,0,2,13,Organic,3,0
CUST-04630,40,Male,North West,Savings,58,10,2207.28,1,0,1,18,Organic,5,0
CUST-04631,18,Female,North West,Current Account,1,12,4359.8,2,1,2,13,Referral,3,0
CUST-04632,28,Female,North West,Investment ISA,17,16,1922.67,3,0,1,11,Referral,3,0
CUST-04633,39,Male,East of England,Savings,29,19,1152.36,2,0,2,9,Referral,4,0
CUST-04634,45,Female,South East,Current Account,5,26,1395.64,2,0,3,11,Referral,4,0
CUST-04635,26,Female,Wales,Savings,9,10,2613.79,1,1,5,20,Social Media,2,0
CUST-04636,18,Female,East of England,Savings,13,11,2411.09,2,0,1,10,Social Media,5,0
CUST-04637,41,Male,Midlands,Current Account,37,23,590.94,2,0,1,16,Organic,5,0
CUST-04638,20,Male,North West,Investment ISA,16,12,1562.37,1,1,2,16,Organic,5,0
CUST-04639,18,Male,South West,Crypto Wallet,16,15,291.58,1,1,2,18,Organic,4,0
CUST-04640,18,Female,Yorkshire,Current Account,13,18,1189.23,1,0,1,16,Social Media,3,0
CUST-04641,44,Female,South East,Current Account,6,16,598.9,1,1,2,14,Referral,5,0
CUST-04642,36,Female,London,Crypto Wallet,61,20,46.76,1,0,4,12,Organic,5,0
CUST-04643,32,Female,South East,Current Account,9,13,25642.88,3,0,1,13,Referral,5,0
CUST-04644,51,Female,London,Current Account,20,18,715.69,2,0,5,12,Referral,4,0
CUST-04645,42,Male,South East,Investment ISA,3,11,584.32,1,0,0,17,Social Media,4,0
CUST-04646,54,Female,South East,Current Account,13,17,12676.5,2,0,2,20,Referral,1,0
CUST-04647,18,Female,Scotland,Current Account,56,18,443.01,3,0,3,16,Paid Ads,2,0
CUST-04648,34,Female,Northern Ireland,Business Account,120,21,316.82,3,0,1,9,Organic,4,0
CUST-04649,18,Male,Yorkshire,Current Account,10,12,1413.06,2,1,1,9,Organic,4,0
CUST-04650,32,Female,East of England,Business Account,4,20,998.28,1,1,1,18,Organic,1,0
CUST-04651,32,Male,South West,Current Account,9,21,839.47,1,0,3,10,Paid Ads,4,0
CUST-04652,42,Male,Yorkshire,Crypto Wallet,9,15,601.38,1,0,1,14,Organic,4,0
CUST-04653,35,Female,North West,Savings,24,7,1441.87,2,0,1,18,Organic,2,0
CUST-04654,42,Female,South East,Current Account,16,13,12884.6,1,1,0,11,Paid Ads,4,0
CUST-04655,43,Male,Wales,Investment ISA,35,21,261.71,2,0,0,12,Social Media,3,0
CUST-04656,60,Female,East of England,Crypto Wallet,28,13,4957.83,3,1,3,11,Social Media,5,0
CUST-04657,31,Male,North West,Current Account,6,13,11389.3,3,0,1,7,Referral,3,0
CUST-04658,23,Male,London,Investment ISA,36,12,852.83,3,1,1,11,Organic,5,0
CUST-04659,37,Male,South West,Savings,45,16,2840.33,1,1,0,11,Referral,5,0
CUST-04660,25,Female,South East,Crypto Wallet,21,21,1561.88,4,0,3,9,Referral,4,0
CUST-04661,52,Non-binary,London,Investment ISA,63,13,229.72,2,0,1,17,Paid Ads,5,0
CUST-04662,31,Female,South West,Current Account,36,16,7807.06,2,1,3,14,Organic,2,0
CUST-04663,28,Female,Midlands,Current Account,21,10,1886.1,1,0,1,11,Paid Ads,5,1
CUST-04664,29,Male,Yorkshire,Savings,56,13,967.6,4,0,1,12,Referral,3,0
CUST-04665,43,Male,East of England,Business Account,22,14,291.2,1,0,2,9,Referral,5,0
CUST-04666,33,Female,Midlands,Current Account,17,18,3378.15,1,1,2,12,Paid Ads,3,0
CUST-04667,27,Male,Midlands,Investment ISA,10,11,2170.13,1,0,2,11,Referral,4,0
CUST-04668,54,Female,South East,Current Account,51,16,3740.47,2,0,1,10,Referral,5,0
CUST-04669,24,Female,South East,Investment ISA,3,15,3520.36,2,0,2,9,Paid Ads,4,0
CUST-04670,35,Non-binary,South West,Investment ISA,15,19,681.41,4,0,2,8,Referral,4,0
CUST-04671,42,Male,North West,Investment ISA,18,22,29.85,1,1,1,11,Referral,4,0
CUST-04672,18,Female,London,Business Account,19,15,1584.58,1,1,0,5,Social Media,5,0
CUST-04673,40,Female,London,Current Account,25,12,1461.74,2,0,0,11,Paid Ads,5,0
CUST-04674,22,Male,North West,Current Account,16,19,2200.81,1,1,1,20,Social Media,4,0
CUST-04675,44,Female,North West,Business Account,7,21,11175.21,2,0,3,11,Social Media,4,0
CUST-04676,23,Male,Scotland,Current Account,46,17,1705.35,1,1,5,12,Referral,3,0
CUST-04677,43,Male,North West,Investment ISA,25,18,4150.96,2,1,6,12,Referral,4,0
CUST-04678,48,Male,London,Investment ISA,46,16,2842.7,3,1,1,13,Social Media,2,0
CUST-04679,45,Male,Midlands,Investment ISA,7,13,343.17,1,0,2,12,Organic,5,0
CUST-04680,38,Female,East of England,Current Account,24,21,384.44,1,0,1,12,Referral,5,0
CUST-04681,32,Male,London,Current Account,30,18,7217.77,1,0,5,11,Paid Ads,5,0
CUST-04682,28,Male,Yorkshire,Investment ISA,11,11,629.32,2,0,2,8,Social Media,2,1
CUST-04683,52,Male,Scotland,Current Account,40,16,2815.78,2,0,4,10,Organic,4,0
CUST-04684,26,Male,Yorkshire,Investment ISA,1,24,529.15,3,1,1,15,Organic,4,0
CUST-04685,22,Male,London,Savings,21,18,4428.09,4,0,1,12,Paid Ads,3,0
CUST-04686,42,Male,East of England,Savings,22,12,2433.07,4,1,1,7,Social Media,4,0
CUST-04687,25,Female,Scotland,Current Account,18,18,1264.7,1,0,3,13,Referral,5,0
CUST-04688,23,Female,Wales,Business Account,23,20,4023.48,2,0,1,8,Social Media,4,0
CUST-04689,18,Female,South East,Savings,4,14,2469.17,3,0,0,10,Social Media,5,0
CUST-04690,29,Female,Yorkshire,Savings,27,10,759.97,2,0,5,16,Organic,5,0
CUST-04691,34,Male,South West,Business Account,9,17,1834.16,3,1,1,15,Referral,4,0
CUST-04692,37,Female,North West,Investment ISA,14,13,4035.69,2,1,2,12,Organic,2,0
CUST-04693,46,Female,North West,Business Account,9,16,6831.05,2,1,0,10,Paid Ads,4,0
CUST-04694,41,Male,Scotland,Current Account,15,13,1549.27,1,1,8,14,Organic,4,0
CUST-04695,32,Female,London,Crypto Wallet,23,13,15424.99,1,1,4,12,Referral,3,0
CUST-04696,32,Male,Yorkshire,Current Account,43,14,739.95,2,1,2,13,Social Media,3,0
CUST-04697,41,Male,London,Crypto Wallet,15,18,279.16,2,0,1,5,Organic,4,0
CUST-04698,50,Female,London,Crypto Wallet,9,16,332.53,2,0,3,14,Referral,5,0
CUST-04699,36,Male,Scotland,Current Account,16,11,1786.58,1,1,3,4,Organic,4,0
CUST-04700,29,Male,London,Savings,28,14,1834.32,3,0,5,10,Social Media,3,0
CUST-04701,23,Male,Northern Ireland,Investment ISA,10,12,2102.17,4,1,2,14,Organic,2,0
CUST-04702,18,Male,Wales,Current Account,12,18,811.05,2,1,3,15,Paid Ads,4,0
CUST-04703,42,Male,Scotland,Crypto Wallet,19,12,26130.48,1,1,0,11,Social Media,5,0
CUST-04704,41,Female,South West,Current Account,8,18,11082.43,1,1,5,11,Referral,4,0
CUST-04705,41,Female,Wales,Business Account,5,18,457.99,2,0,1,14,Paid Ads,2,1
CUST-04706,33,Female,South East,Current Account,3,15,1599.88,4,1,4,10,Social Media,3,0
CUST-04707,51,Male,Wales,Savings,10,11,1918.2,2,1,1,14,Social Media,4,0
CUST-04708,29,Non-binary,London,Current Account,1,18,4116.49,3,0,0,15,Organic,2,0
CUST-04709,46,Female,North West,Current Account,21,21,290.31,2,0,3,19,Organic,4,0
CUST-04710,34,Male,Midlands,Savings,4,14,231.15,2,1,1,8,Social Media,1,0
CUST-04711,27,Female,Yorkshire,Savings,11,17,418.76,2,0,0,10,Organic,3,0
CUST-04712,42,Female,London,Current Account,7,12,10992.07,2,0,4,14,Social Media,3,0
CUST-04713,39,Female,South East,Crypto Wallet,23,16,824.15,3,0,2,8,Paid Ads,4,0
CUST-04714,39,Male,Scotland,Current Account,45,16,4770.64,1,1,3,14,Organic,4,0
CUST-04715,35,Male,South East,Crypto Wallet,24,15,3665.05,4,1,2,7,Paid Ads,3,0
CUST-04716,34,Female,South West,Savings,18,12,1457.36,3,1,2,21,Social Media,4,0
CUST-04717,63,Female,Scotland,Savings,26,16,4880.11,3,1,4,14,Referral,4,0
CUST-04718,49,Female,South East,Current Account,1,7,414.46,3,0,2,14,Organic,5,0
CUST-04719,43,Female,London,Investment ISA,3,11,1026.88,2,1,0,13,Social Media,2,0
CUST-04720,36,Female,Scotland,Savings,2,13,126.46,3,1,2,14,Organic,4,0
CUST-04721,47,Male,North West,Current Account,2,12,2032.9,4,1,1,15,Paid Ads,5,0
CUST-04722,41,Female,London,Current Account,7,13,698.69,3,1,2,15,Organic,5,0
CUST-04723,35,Male,South East,Current Account,18,12,25032.08,1,0,1,10,Organic,5,0
CUST-04724,31,Female,South East,Current Account,2,9,1939.96,3,0,3,16,Organic,5,0
CUST-04725,34,Female,London,Current Account,65,15,4833.05,2,1,2,12,Referral,5,0
CUST-04726,18,Male,Midlands,Current Account,46,11,3957.54,2,0,0,10,Paid Ads,5,0
CUST-04727,37,Female,South West,Investment ISA,85,13,1647.18,4,0,2,7,Referral,3,0
CUST-04728,29,Male,Midlands,Current Account,1,19,5946.18,1,0,3,12,Paid Ads,4,0
CUST-04729,54,Male,South West,Current Account,45,12,1881.24,1,1,1,11,Social Media,3,0
CUST-04730,35,Male,London,Current Account,39,12,3199.36,1,1,0,15,Paid Ads,3,0
CUST-04731,20,Male,North West,Savings,55,22,30625.74,1,0,2,7,Social Media,5,0
CUST-04732,34,Male,Scotland,Current Account,18,14,2277.23,1,0,2,9,Social Media,5,0
CUST-04733,22,Male,Scotland,Investment ISA,37,15,959.73,2,0,5,21,Paid Ads,2,0
CUST-04734,40,Female,Yorkshire,Investment ISA,1,18,773.26,4,1,4,18,Social Media,4,0
CUST-04735,38,Female,Yorkshire,Savings,1,11,1636.5,3,0,3,17,Organic,3,0
CUST-04736,46,Female,Scotland,Current Account,3,22,2081.03,1,0,3,8,Referral,3,0
CUST-04737,25,Male,London,Savings,59,21,1941.04,2,0,1,11,Referral,4,0
CUST-04738,35,Female,Yorkshire,Current Account,1,14,270.86,3,1,2,13,Organic,4,0
CUST-04739,18,Female,Yorkshire,Business Account,2,13,119.55,2,0,3,12,Paid Ads,5,0
CUST-04740,43,Male,Northern Ireland,Crypto Wallet,63,17,565.4,4,1,2,12,Organic,4,0
CUST-04741,41,Female,Yorkshire,Savings,2,14,1940.02,4,0,3,10,Referral,5,0
CUST-04742,40,Male,Yorkshire,Business Account,48,21,1950.47,1,0,1,8,Organic,2,0
CUST-04743,35,Female,Midlands,Savings,37,8,3119.54,3,0,0,7,Referral,4,0
CUST-04744,39,Male,Wales,Current Account,1,14,2795.05,2,0,3,16,Referral,5,0
CUST-04745,54,Male,Northern Ireland,Current Account,1,15,992.84,2,0,0,18,Organic,3,0
CUST-04746,31,Female,South West,Savings,18,20,531.22,3,1,2,14,Referral,4,0
CUST-04747,36,Male,Scotland,Crypto Wallet,120,22,3378.8,3,0,1,15,Organic,4,0
CUST-04748,21,Male,London,Crypto Wallet,50,22,2371.64,2,1,2,10,Organic,5,0
CUST-04749,24,Female,Yorkshire,Investment ISA,8,15,486.94,3,0,0,8,Organic,5,0
CUST-04750,36,Female,Yorkshire,Savings,11,12,3826.59,4,1,4,15,Paid Ads,4,0
CUST-04751,48,Female,South West,Investment ISA,11,16,5701.27,3,1,1,14,Organic,5,0
